What a player. Is this a record?,"Mon Apr 01, 2013 6:47 pm",18,2212,World Football,Messi
make that 19 straight games now!,"Mon Apr 01, 2013 2:33 pm",18,2212,World Football,Messi
"Deceny? Only decent?? He was by far your best player, and I mean BY FAR. It was like comparing Messi to me. OK I'm much better looking but he's still that much better than me. Hawkesy other than his aerial threat he didn't really offer much. what did the Romans ever do","Wed Mar 27, 2013 11:15 am",95,15658,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Socceroos v oman
"of his former self still put in a decent effort, Deceny? Only decent?? He was by far your best player, and I mean BY FAR. It was like comparing Messi to me. OK I'm much better looking but he's still that much better than me. Hawkesy other than his aerial threat he didn't really offer much. what","Wed Mar 27, 2013 11:13 am",95,15658,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Socceroos v oman
"of his former self still put in a decent effort, Deceny? Only decent?? He was by far your best player, and I mean BY FAR. It was like comparing Messi to me. OK I'm much better looking but he's still that much better than me. Hawkesy other than his aerial threat he didn't really offer much.","Wed Mar 27, 2013 11:10 am",95,15658,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Socceroos v oman
"Deceny? Only decent?? He was by far your best player, and I mean BY FAR. It was like comparing Messi to me. OK I'm much better looking but he's still that much better than me.","Wed Mar 27, 2013 10:53 am",95,15658,"Australian National Football Teams - Socceroos, Olyroos, Matildas  etc",Socceroos v oman
Yes I've heard he's not a bad player,"Tue Mar 19, 2013 11:55 pm",18,2212,World Football,Messi
it will be 5 in a row lol,"Tue Mar 19, 2013 9:39 pm",18,2212,World Football,Messi
"oooops, I meant 4 in a row!","Tue Mar 19, 2013 2:00 pm",18,2212,World Football,Messi
number 5 u mean!,"Tue Mar 19, 2013 1:29 pm",18,2212,World Football,Messi
Ballon D'or no4????,"Tue Mar 19, 2013 9:12 am",18,2212,World Football,Messi
good player,"Mon Mar 18, 2013 6:20 pm",18,2212,World Football,Messi
Scored in 18 straight la liga games now. What a freak!,"Mon Mar 18, 2013 5:35 pm",18,2212,World Football,Messi
"and parents of today also need to accurately assess their own / childs ability. Some parents talk their kids up like they are already better than Messi, the child believes their own hype, and now, when they are not actually the team super star it all becomes a bit too hard. Are kids/players aware","Mon Mar 18, 2013 4:09 pm",58,36627,Coaching Football,Junior development is more important than points
"Messi is better than Maradona.No world cup yet, but he is a class above all current players.","Thu Mar 14, 2013 12:24 am",23,3547,World Football,FINAL 16 CHAMPIONS LEAGUE PREDICTIONS
happens when Barcelona play on a pitch that's actually been mowed. Nothing wrong with the San Siro pitch these days. LOL @ all the people who said Messi can't play good against Italian teams More stemming from the fact he hadn't scored in open play vs Italian teams and done much to that point.,"Wed Mar 13, 2013 10:18 pm",23,3547,World Football,FINAL 16 CHAMPIONS LEAGUE PREDICTIONS
lol just ignore those idiots. anyone who criticises messi has no idea about football. im priviledged i had the honour of watching him play in my lifetime and everyone else should feel the same,"Wed Mar 13, 2013 4:59 pm",23,3547,World Football,FINAL 16 CHAMPIONS LEAGUE PREDICTIONS
LOL @ all the people who said Messi can't play good against Italian teams,"Wed Mar 13, 2013 8:33 am",23,3547,World Football,FINAL 16 CHAMPIONS LEAGUE PREDICTIONS
Man U fans quiet about him been better than Messi today,"Wed Mar 06, 2013 2:34 pm",539,70631,World Football,Man Utd
"just once in the last six games. This was their fourth home victory on the trot and Mauro Icardi scored his eighth goal in 2013, so only Lionel Messi on 13 and Cristiano Ronaldo with 10 have had more in this calendar year among the top five European Leagues. Cagliari’s unbeaten run came to an","Mon Mar 04, 2013 10:17 am",4,673,World Football,Week 27 Serie A
"Barca is gone. This kind of defensive Tiki Taka need someone like Inesta(good technical player), and he really does his job well but Barca is Xavi-Messi territory not Iniesta-Messi. problem is in here .last season Messi and Inesta one-two was always shine in matches, but now Iniesta have more job,","Sun Mar 03, 2013 1:01 pm",2,633,World Football,ّFc Barcelona's problem
"Love him or hate him, this bloke is a freak Best player in the world. people go on about messi this and messi that, but Ronaldo is the more complete player He can do it all hes done it in england and spain.. prove yourself messi I love how those in favour of Ronaldo","Wed Feb 27, 2013 8:36 pm",5,1083,World Football,Ronaldo!
it's not even close. However some people are so blinded they probably think the girly ronaldo still plays for man u.,"Wed Feb 27, 2013 8:03 pm",5,1083,World Football,Ronaldo!
Messi more likely to hold the Laliga trophy aloft in any case.,"Wed Feb 27, 2013 2:07 pm",5,1083,World Football,Ronaldo!
":lol: he scored a penalty, and was very lucky with the second goal from a deflection. Messi >>>>>>>>> Ronaldo! Agreed. Can't base it on one game either and when you look over this season, Messi has had a far bigger influence on Barca than Ronaldo has had on Madrid.","Wed Feb 27, 2013 2:01 pm",5,1083,World Football,Ronaldo!
"he scored a penalty, and was very lucky with the second goal from a deflection.Messi >>>>>>>>> Ronaldo!","Wed Feb 27, 2013 1:44 pm",5,1083,World Football,Ronaldo!
"Love him or hate him, this bloke is a freak Best player in the world. people go on about messi this and messi that, but Ronaldo is the more complete player He can do it all hes done it in england and spain.. prove yourself messi p.s hopefully he got the goals out","Wed Feb 27, 2013 1:42 pm",5,1083,World Football,Ronaldo!
":( Get well Gazza, his antics are stuff of legend and what the game misses now in these politcially correct, over paid times. Precisely. I saw Messi come off the bench as a 17/18yr old for Barcelona. I can't claim he was the best I ever saw live. But I still saw Messi.","Mon Feb 11, 2013 8:28 pm",73,14044,World Football,Gazza
FULL LIST SPAIN top scorers Lionel Messi Barcelona 29 Radamel Falcao Atletico M 18 Cristiano Ronaldo Real Mad. 18 Aritz Aduriz A. Bilbao 12 Ruben Castro Betis 12 Roberto Soldado Valencia 11 Piti Rayo 9 Oscar Gonzalez Valladolid 9 Iago Aspas,"Fri Jan 25, 2013 2:17 pm",4,1156,World Football,BEST Goals/Assists COMBO in Europe
Sorry!top scorerLionel Messi	Barcelona 	29top assistantAndres Iniesta	Barcelona	12,"Fri Jan 25, 2013 2:12 pm",4,1156,World Football,BEST Goals/Assists COMBO in Europe
"Ronaldo said. ""To do that we need to pull together and play as a team, like we've done in so many matches before."" Ronaldo lost out to Lionel Messi for the fourth year in a row at the Ballon d'Or awards last week. ","Tue Jan 15, 2013 10:00 pm",4,925,World Football,Ronaldo to stay at Real Madrid
"something"" argument. if you are the best, you are the best and that is it. Exactly. That's why I always laugh when people make the argument that Messi isn't the greatest of all time until he wins something with Argentina. One of the dumbest arguments, yet so many people buy into it. thats not","Sat Jan 12, 2013 11:26 am",21,3692,World Football,Poor old Ronaldo
"something"" argument. if you are the best, you are the best and that is it. Exactly. That's why I always laugh when people make the argument that Messi isn't the greatest of all time until he wins something with Argentina. One of the dumbest arguments, yet so many people buy into it.","Fri Jan 11, 2013 10:47 am",21,3692,World Football,Poor old Ronaldo
or maybe the extra 50 goals messi scored had something to do with it[/quote]you know ronaldo scored 60 goals last year and won the league with his team right ???. like im not saying he is a better player than messi i just think scoring,"Fri Jan 11, 2013 10:43 am",21,3692,World Football,Poor old Ronaldo
Its voted by players so maybe not many player like Ronaldo.Messi for me was the best player all year.,"Fri Jan 11, 2013 10:28 am",21,3692,World Football,Poor old Ronaldo
You know ronaldo obtained 60 objectives last season and won the group with his group right ?. Like im not saying he is a better gamer than messi i just think reviewing 60 objectives and fairly much successful the group for your group should create it a bit nearer.I mean he has a more objectives,"Fri Jan 11, 2013 10:25 am",21,3692,World Football,Poor old Ronaldo
the bloke said on espn if their personalities were reversed i think you might have seen ronaldo holding it this year or maybe the extra 50 goals messi scored had something to do with it you know ronaldo scored 60 goals last year and won the league with his team right ???. like im not saying he,"Thu Jan 10, 2013 9:05 pm",21,3692,World Football,Poor old Ronaldo
or maybe the extra 50 goals messi scored had something to do with it,"Thu Jan 10, 2013 5:10 pm",21,3692,World Football,Poor old Ronaldo
Conspiracy theories? Really?,"Thu Jan 10, 2013 9:30 am",26,4254,World Football,World XI All La Liga squad
Don't know how true it is but I read somewhere Thiago Silva was quoted saying he voted for Ronaldo but when he looked at the votes it said he voted for Messi.,"Thu Jan 10, 2013 8:30 am",26,4254,World Football,World XI All La Liga squad
"would pick half of those player? Balotelli? Neymar? Busquets? I'm not saying these guys aren't good its just they aren't even close to getting to Messi, Ronaldo and the rest of the top 5. If the EPL is so good why aren't Tottenham, Liverpool and Newcastle cruising through the Europa? Man Shitty","Wed Jan 09, 2013 12:21 am",26,4254,World Football,World XI All La Liga squad
"Casillas - Buffon Dani Alves Gerard Pique Sergio Ramos - Kompany Marcelo - Alba, Bale Xavi Iniesta Xabi Alonso - Yaya Toure, Pirlo Lionel Messi Cristiano Ronaldo Falcao - Cavani, RVP I think these are some worthy alternatives. Some of Dortmunds best could have come close too, Piszczek a candidate","Tue Jan 08, 2013 1:52 pm",26,4254,World Football,World XI All La Liga squad
"Cavani, Yaya Toure, Silva, Thiago Silva, Van Persie just to name a few not good enough? No Pirlo? No Ibra? No RVP? Hmm. Xabi Alonso/Xavi/Iniesta? Messi/Ronaldo/Falcao? They're the competition for those players you've named I've never seen Falcao play, but the others? You'd seriously pick Ibra","Tue Jan 08, 2013 12:46 pm",26,4254,World Football,World XI All La Liga squad
"la liga is boring, as too is messiwins his 4th crowni thought ronaldo was stiff not to win it, he won the title with real n played a big part in it","Tue Jan 08, 2013 9:47 am",26,4254,World Football,World XI All La Liga squad
"Barcelona and Spain pair Xavi Hernandez and Andres Iniesta were selected in midfield along with Real Madrid strongman Xabi Alonso, with Lionel Messi, Cristiano Ronaldo and Falcao in a three-pronged attack Read more: ","Tue Jan 08, 2013 9:28 am",26,4254,World Football,World XI All La Liga squad
"a team mate in the box. Is this guy the best striker going around at the moment? Is a more complete striker than this going around at the moment? Messi is better. Suarez is also pretty good, afterall he does score at the hardest of away grounds, like Carrow Road. Also no one always always finds","Sun Jan 06, 2013 5:51 pm",7,2637,Junior Football,Kids watch Van Persie
"but Suarez and RVP must be the best 2 players in the Premier League at present. Then you have players like Bale also doing well. Messi and Ronaldo are streets ahead of the rest but then the above mentioned are some of the best in the world at the moment. RVP scores when it matters, Suarez","Thu Jan 03, 2013 9:24 pm",87,10547,World Football,Let's forget the bias
but Suarez and RVP must be the best 2 players in the Premier League at present. Then you have players like Bale also doing well. Messi and Ronaldo are streets ahead of the rest but then the above mentioned are some of the best in the world at the moment. Would love to see all three playing,"Thu Jan 03, 2013 4:38 pm",87,10547,World Football,Let's forget the bias
but Suarez and RVP must be the best 2 players in the Premier League at present. Then you have players like Bale also doing well.Messi and Ronaldo are streets ahead of the rest but then the above mentioned are some of the best in the world at the moment.,"Thu Jan 03, 2013 3:34 pm",87,10547,World Football,Let's forget the bias
"^ So if Messi was to do well for Mexico ( as you've stated), how does your comparison work ? Read your post: ""i'm just stating that he's his performances for a team that dominates most games skews his actual ability IMO"" If you","Wed Jan 02, 2013 11:41 am",34,5082,World Football,Hernandez.
"^So if Messi was to do well for Mexico ( as you've stated), how does your comparison work ?","Mon Dec 31, 2012 2:09 pm",34,5082,World Football,Hernandez.
"No doubt, but surely you were referring to Man Utd as the side that ""dominates most games"" and not Mexico.","Mon Dec 31, 2012 1:40 pm",34,5082,World Football,Hernandez.
Messi would fit into the Mexican team just fine.,"Mon Dec 31, 2012 1:07 pm",34,5082,World Football,Hernandez.
Like Messi?,"Mon Dec 31, 2012 12:38 pm",34,5082,World Football,Hernandez.
"a bit washed up, close to 30, might leave on a free but Inter now quoting 10m upon Liverpool interest. Has Liverpool written all over it. English Messi, Gerrard and Sneijder AKA the pedestrian attacking midfield. (wouldn't mind him if it was a cheap low-risk option - but that won't happen Italian","Sun Dec 30, 2012 4:37 pm",1403,146668,World Football,Liverpool 2012/13
"can do a job in the prem and yes I'd have him at Anfield. Yeah, the Gerrard/Lampard combo did wonders for the National team. Seems the Joe 'Messi' Cole signing has taught you nothing. Find me the part where I said Cole was a great signing. Also where I said the partnership of him and Gerrard","Thu Dec 27, 2012 10:10 pm",49,6420,World Football,Ruthless Blues kick out Lamps
"Yeah, the Gerrard/Lampard combo did wonders for the National team. Seems the Joe 'Messi' Cole signing has taught you nothing.","Thu Dec 27, 2012 5:15 pm",49,6420,World Football,Ruthless Blues kick out Lamps
He scored this goad when 9 players surround him and try to stop him. He is my super idol !!!!,"Sun Dec 23, 2012 11:34 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
More interesting than the amount of goals scored in an arbitrary period.,"Thu Dec 20, 2012 1:08 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
at how this thread has become Hawkesy's Top Ten.,"Thu Dec 20, 2012 12:36 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"I've never made the ""you have to play in a world cup"" argument. George Weah won the World Player of the Year while playing for Liberia.","Thu Dec 20, 2012 10:30 am",64,9274,World Football,Messi scores 91 goals in a calendar year
Best never played in a World Cup how can he be there?,"Thu Dec 20, 2012 10:24 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"YES, he was VERY unlucky to miss my top 10. I think he'll make the next list and probably top 5.","Thu Dec 20, 2012 10:20 am",64,9274,World Football,Messi scores 91 goals in a calendar year
Di Stefano should just about be on everyone's top 10 list - he'd be in my top 3. He was a freak for his time.,"Thu Dec 20, 2012 9:51 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"all of them put together. Sorry, I meant George Best. I don't believe in rating current players against ones that have had a full career, but when Messi finishes up, I think Diego won't even be the best his country has produced, let alone the world. As soon as I saw your name on this, I was going","Thu Dec 20, 2012 9:17 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"all of them put together. Sorry, I meant George Best. I don't believe in rating current players against ones that have had a full career, but when Messi finishes up, I think Diego won't even be the best his country has produced, let alone the world.","Thu Dec 20, 2012 8:47 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"Bobby moore - petty thief who will never make my list. I would have thought the reasons were obvious.Zidane - unlucky not to make my listZico - great player but from that time, I'd say platini is more unlucly to not make the list than him.","Thu Dec 20, 2012 7:00 am",64,9274,World Football,Messi scores 91 goals in a calendar year
":lol: I'd currently have Messi at 6, maradona's at 3.[/quote] Out of interest, what is your top 5?[/quote] Have my top 10 and double your interest! pele YES eusebio TOP 10 maradona GOOD BUT A CHEAT cruyff LEGEND best LEGEND messi MUST","Thu Dec 20, 2012 12:11 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"Sándor Kocsis, Gerd Mueller and Ferenc Puskás were better goal scorers.","Wed Dec 19, 2012 11:05 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Messi is the Second Greatest Player of all time. Diego is the greatest. disregard statistics, focus on talent. :lol: I'd currently have Messi at 6, maradona's at 3. Out of interest, what is your top 5? Have my top 10 and","Wed Dec 19, 2012 1:33 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Out of interest, what is your top 5?","Wed Dec 19, 2012 1:23 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"I'd currently have Messi at 6, maradona's at 3.","Wed Dec 19, 2012 1:14 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
 -liverpool,"Wed Dec 19, 2012 12:56 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"by ability on a piece of grass.This is why you might know some footballing facts but you don't underestand the game. Does that mean that you think Messi and Downing are equivalent ability players? of course not, they play in different positions.","Wed Dec 19, 2012 9:12 am",64,9274,World Football,Messi scores 91 goals in a calendar year
Does that mean that you think Messi and Downing are equivalent ability players?,"Wed Dec 19, 2012 9:09 am",64,9274,World Football,Messi scores 91 goals in a calendar year
messi superb,"Tue Dec 18, 2012 4:11 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"One is a striker, the other a winger. Whats the point?","Tue Dec 18, 2012 9:49 am",64,9274,World Football,Messi scores 91 goals in a calendar year
and Kalicnic (if you get bored check out the deal in which Fulham got him from Liverpool) will be up for it But it's OK we have English Messi. Fu c king embarrassing that deal.,"Sun Dec 16, 2012 5:51 pm",203,29835,World Football,Lets all lol @ Arsenal
No doubt the ghosts of Berbatov and Kalicnic (if you get bored check out the deal in which Fulham got him from Liverpool) will be up for itBut it's OK we have English Messi.,"Sun Dec 16, 2012 5:35 pm",203,29835,World Football,Lets all lol @ Arsenal
He's no Godfrey Chitalu,"Sat Dec 15, 2012 6:53 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
sound like you could use some education yourself englishman,"Sat Dec 15, 2012 6:42 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"It's about education, not biting.","Sat Dec 15, 2012 3:58 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
You aren't going to get me to bite,"Sat Dec 15, 2012 2:25 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Message for pernunz, footballers aren't decided by stats on a pieces of paper they're decided by ability on a piece of grass.This is why you might know some footballing facts but you don't underestand the game.","Sat Dec 15, 2012 1:36 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Now do a graphic for all left-backs!,"Sat Dec 15, 2012 1:01 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Messi is the Second Greatest Player of all time. Diego is the greatest. disregard statistics, focus on talent.","Fri Dec 14, 2012 3:07 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Goals 87 and 88. FODW1onubc2 more matches this calendar year, at home to Atletico Madrid, away to Valladolid.I'm predicting 91.","Fri Dec 14, 2012 12:15 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"Dammit, I've been WUM'd, haven't I","Wed Dec 12, 2012 1:27 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"So to be judged as the greatest player of all time, you need to ""perform"" (And have a good team along side you) in a maximum of 21 matches. Given Messi has so far played 414 matches, and only 8 World Cup Finals matches, you're going to judge his quality based on 1.9% of his appearances? oh dear.","Wed Dec 12, 2012 1:23 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"So to be judged as the greatest player of all time, you need to ""perform"" (And have a good team along side you) in a maximum of 21 matches. Given Messi has so far played 414 matches, and only 8 World Cup Finals matches, you're going to judge his quality based on 1.9% of his appearances?","Wed Dec 12, 2012 1:17 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Is that a shot I just heard and is your foot now hurting?????,"Wed Dec 12, 2012 12:17 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
QED,"Wed Dec 12, 2012 12:13 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
The World Cup isn't the highest level though.The highest level is the UEFA Champions League.,"Wed Dec 12, 2012 12:00 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"players in their day. Opinions wouldn't change if Zinedine Zidane or Ronaldo (and many others) had never one a World Cup I'm sure But I think Messi needs the opportunity to perform at the highest level, thereby confirming his ability. And by ""opportunity"" any player needs to be played in the","Wed Dec 12, 2012 11:52 am",64,9274,World Football,Messi scores 91 goals in a calendar year
I'd hardly say you can count achievements in a league which puts a new line on the pitch to change the offside rule.,"Wed Dec 12, 2012 11:40 am",64,9274,World Football,Messi scores 91 goals in a calendar year
Still incorrect!,"Wed Dec 12, 2012 10:51 am",64,9274,World Football,Messi scores 91 goals in a calendar year
Only played in one league  In case you can't tell I'm being facetious to show how crap these arguments are,"Wed Dec 12, 2012 10:48 am",64,9274,World Football,Messi scores 91 goals in a calendar year
Is that all you got?Where was the 1958 World Cup played?,"Wed Dec 12, 2012 10:44 am",64,9274,World Football,Messi scores 91 goals in a calendar year
But he didn't do it in Europe,"Wed Dec 12, 2012 10:28 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"come from one of 8 nations. If Deigo Maradona was from San Marino, then no matter how good he was, he would not have won the World Cup. If Lionel Messi happened to be from Moldova, would you put the same conditions of him being the best ever? In fact, if the World Cup is so important, then why","Wed Dec 12, 2012 10:22 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"One, answeredTwo, Pele?","Tue Dec 11, 2012 8:10 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Without knowing the stats I would Messi would be ahead of Mueller on goal assists as well.,"Tue Dec 11, 2012 7:26 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"One, go win a World Cup on your ownTwo, play in another league n see if you can dominate thatNot saying he isn't great, but he's certainly no Maradona","Tue Dec 11, 2012 7:23 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Oh pernunz, if only you could see mine and my mates video collection of old football games you would crawl back into your shell quick smart. Answer - Hundreds, albeit the quality is very poor from the 60's and 70's and didnt everyone watch SBS in the 80's and marvel at the Serie A's wonder years? I","Tue Dec 11, 2012 4:32 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"If Messi really is ""the best"" then I would like to see him change teams, change leagues even. I don't doubt his ability at all, however, even Ronaldo has changed teams/leagues and has been very good in both. They shouldn't","Tue Dec 11, 2012 4:06 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"He scores at will in a league where Ronaldo does similarly. I love this ""best ever"" tag from people who probably havent even seen players from the 60's or 70's. Oh, please tell me how many Napoli games you watched in the 80's, and how many Santos games you watched in the 60's. What if he decided to","Tue Dec 11, 2012 3:51 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"He scores at will in a league where Ronaldo does similarly. I love this ""best ever"" tag from people who probably havent even seen players from the 60's or 70's. He is the best around now, no doubt, but please, save the best ever quips for when he is nearing the end of his career as sometimes things","Tue Dec 11, 2012 2:18 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Don’t understand the Messi haters out there, people literally fall each other to bag the guy and find a flaw. Funniest fanbase to fit this rhetoric are the Man Utd fans who think this Messi bagging ties into the narrative of the self-filfilling","Tue Dec 11, 2012 2:03 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
To be just as succinctNo its not and maybe one day he will be,"Tue Dec 11, 2012 1:57 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
The World Cup argument is a load of crap.He's the greatest of all time.,"Tue Dec 11, 2012 1:53 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"There is no doubt that statistically he will be.There will always be arguments to best ever. He is in a great team with great service which helps, but for me at the moment he is the best and will continue to be for a long while.","Tue Dec 11, 2012 1:39 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Greatest player ever. Not even close yet. Why not? Why is he? How long have you been watching the sport? He may turn out the best ever ONE DAY but until he rips it for the Argies against the best there is, he hasnt achieved his full potential. Ask him if he thinks he is the best ever and whether he","Tue Dec 11, 2012 1:39 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Why not?,"Tue Dec 11, 2012 1:34 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Not even close yet.,"Tue Dec 11, 2012 1:23 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Greatest player ever.,"Tue Dec 11, 2012 12:43 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Greatest player ever?By far the best player in the world at the moment.,"Tue Dec 11, 2012 9:17 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"Took him 66 games, took muller 60 to hit 85","Mon Dec 10, 2012 8:42 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Yeah, doesnt count untl you have done it at Stoke and Millwall on a rainy wednesday night.Plus C Ronaldo is still better.","Mon Dec 10, 2012 8:07 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Yeah but Stoke etc.,"Mon Dec 10, 2012 7:15 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Xavi Hernández Carles Puyol Víctor Valdés Guillermo Amor Andrés Iniesta Sergi Barjuán Pep Guardiola Francisco Carrasco José Vicente Sánchez Lionel Messi Albert Ferrer Antonio Olmo Sergio Busquets Gabri García Oleguer Presas Bojan Krkić Thiago Motta Gerard López Iván de la Peña Carles Busquets Roger,"Sat Dec 08, 2012 1:01 am",20,3798,World Football,Man City a bloody embarrassment
Don't be too confident - the English Messi will play false 9,"Sun Dec 02, 2012 5:41 pm",20,3147,World Football,Easy money on a bet this coming weekend
"goals to the good. Although every player was an academy product, that's not to say all were born within a stepover or two of the Camp Nou. Lionel Messi hails, of course, from Argentina but moved to Barcelona aged 12. Pedro Rodriguez is from Tenerife, while Andres Iniesta's childhood home of Fuentealbilla","Thu Nov 29, 2012 12:38 pm",32,3882,World Football,If 7/4 rule came in?
"Carbon copy of Barca You need to get La masia first, or buy Xavi, Iniesta and Messi.","Mon Nov 26, 2012 1:16 pm",12,2590,World Football,New United Coach?
"fans wishes to resolve the matter.hell , even his crosses are decent for a change :lol: against 10 men playing 3 at the back. He's a regular Messi lol Wow you watch football games closely. Even the commentators were banging on about the spuds playing a 4-4-1. Never at any stage was there","Sun Nov 18, 2012 1:04 pm",38,5104,World Football,Wenger ready to replace Walcott
"fans wishes to resolve the matter.hell , even his crosses are decent for a change :lol: against 10 men playing 3 at the back. He's a regular Messi lol","Sun Nov 18, 2012 11:21 am",38,5104,World Football,Wenger ready to replace Walcott
"old school — does a shift, gets involved physically. He just wants to play. ""When he gets fit, he'll be the best in the world — apart from Lionel Messi and Cristiano Ronaldo. ""But to win the World Cup England need another six Wayne Rooneys."" ","Fri Nov 16, 2012 8:06 pm",30,4892,World Football,3 Lions stars are pampered reisling cats
"NOCAgree but many teams the same, would UTD have been successful without Robsonoops they weren't!!!Seriously all teams rely on their star player(s). Would Barca be THAT good without Messi?","Fri Nov 16, 2012 9:46 am",19,2651,World Football,100 Caps for Gerrard
"Trying to claim its the best goal ever is a rubbish arguement, how can you compare that to Maradona's skinning of half the England team in Mexico, Messi's similar goal, Roberto Carlos' defiance of physics against France with that free kick or Georghe Hagi's in 94 for that matter, just take it for","Fri Nov 16, 2012 9:21 am",45,6073,World Football,Zlatan 4-2 England
"with u as my teacher, I learnt from the best.","Thu Nov 15, 2012 4:02 pm",38,4690,World Football,Messi beats Pele's goals record
Managed to drill yourselfagain.You're good at this.,"Thu Nov 15, 2012 2:34 pm",38,4690,World Football,Messi beats Pele's goals record
"Magna Greco.. :wink: and u call uself smart??? :lol: Greeks didnt make magna'sthe japs did! :wink: Deflect deflect deflect. Page 2 on the ""Diary of a numpty - how to post like peanut on footballnews by DAM"". ohhhh whats wrong, U didnt get the response u were hoping for.thats it, throw u","Thu Nov 15, 2012 2:33 pm",38,4690,World Football,Messi beats Pele's goals record
"Most people on this forum wouldnt have ever seen Pele play, so I laugh at YOU. Let me know when Messi can lift a few World Cups aloft. whilst u may be correct, Pele played in an era where football players were amateurs and trained 1-2 a week also, not many stand out players","Thu Nov 15, 2012 2:31 pm",38,4690,World Football,Messi beats Pele's goals record
"Just point out for arguments sakemodern technology has allowed players to analyse styles more, the tackling has toned down somewhat (although Messi handles rough treatment fairly well ) the boots are lighter, balls more uniform and lighter ( and curve - swerve more), pitches arguably flatter","Thu Nov 15, 2012 12:21 pm",38,4690,World Football,Messi beats Pele's goals record
"Deflect deflect deflect.Page 2 on the ""Diary of a numpty - how to post like peanut on footballnews by DAM"".","Wed Nov 14, 2012 3:15 pm",38,4690,World Football,Messi beats Pele's goals record
the goals didn't help him beat celtic,"Wed Nov 14, 2012 3:00 pm",38,4690,World Football,Messi beats Pele's goals record
and u call uself smart??? Greeks didnt make magna'sthe japs did!,"Wed Nov 14, 2012 2:56 pm",38,4690,World Football,Messi beats Pele's goals record
"on another note, Messi has Italian paternal heritage originating from the Italian city of Ancona, from which his ancestor, Angelo Messi, emigrated to Argentina in 1883! 8) on another note, people from Napoli have Greek heritage :lol:","Wed Nov 14, 2012 2:54 pm",38,4690,World Football,Messi beats Pele's goals record
.and yet the Italians Perfected it!,"Wed Nov 14, 2012 2:05 pm",38,4690,World Football,Messi beats Pele's goals record
Well Greeks did give birth to Napoli.,"Wed Nov 14, 2012 1:59 pm",38,4690,World Football,Messi beats Pele's goals record
"pffft, only a handful..but carry on!","Wed Nov 14, 2012 1:56 pm",38,4690,World Football,Messi beats Pele's goals record
"on another note, people from Napoli have Greek heritage","Wed Nov 14, 2012 1:54 pm",38,4690,World Football,Messi beats Pele's goals record
